id,forecast_log_id,date,store_id,product_id,predicted,actual,created_at
72,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR005,SKU1002,22.65,26.0,2025-11-04 11:05:37.223876
73,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR005,SKU1003,9.48,11.0,2025-11-04 11:05:37.223876
74,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR005,SKU1004,30.86,28.0,2025-11-04 11:05:37.223876
75,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR005,SKU1005,25.39,22.0,2025-11-04 11:05:37.223876
76,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR006,SKU1001,221.49,211.0,2025-11-04 11:05:37.223876
77,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR006,SKU1002,283.57,261.0,2025-11-04 11:05:37.223876
78,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR006,SKU1003,173.67,181.0,2025-11-04 11:05:37.223876
79,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR006,SKU1004,170.63,203.0,2025-11-04 11:05:37.223876
80,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR006,SKU1005,263.84,273.0,2025-11-04 11:05:37.223876
81,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR007,SKU1001,348.29,299.0,2025-11-04 11:05:37.223876
82,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR007,SKU1002,241.29,217.0,2025-11-04 11:05:37.223876
83,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR007,SKU1003,319.9,294.0,2025-11-04 11:05:37.223876
84,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR007,SKU1004,135.68,159.0,2025-11-04 11:05:37.223876
85,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR007,SKU1005,191.58,230.0,2025-11-04 11:05:37.223876
86,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR008,SKU1001,91.45,85.0,2025-11-04 11:05:37.223876
87,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR008,SKU1002,137.97,117.0,2025-11-04 11:05:37.223876
88,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR008,SKU1003,109.98,105.0,2025-11-04 11:05:37.223876
89,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR008,SKU1004,51.95,54.0,2025-11-04 11:05:37.223876
90,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR008,SKU1005,123.33,119.0,2025-11-04 11:05:37.223876
91,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR009,SKU1001,68.79,85.0,2025-11-04 11:05:37.223876
92,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR009,SKU1002,80.14,89.0,2025-11-04 11:05:37.223876
93,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR009,SKU1003,51.83,52.0,2025-11-04 11:05:37.223876
94,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR009,SKU1004,97.02,107.0,2025-11-04 11:05:37.223876
95,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR009,SKU1005,108.9,95.0,2025-11-04 11:05:37.223876
96,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR010,SKU1001,80.29,69.0,2025-11-04 11:05:37.223876
97,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR010,SKU1002,56.97,58.0,2025-11-04 11:05:37.223876
98,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR010,SKU1003,93.57,98.0,2025-11-04 11:05:37.223876
99,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR010,SKU1004,89.65,112.0,2025-11-04 11:05:37.223876
100,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-02,STR010,SKU1005,54.2,50.0,2025-11-04 11:05:37.223876
101,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR001,SKU1001,59.27,58.0,2025-11-04 11:05:37.223876
102,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR001,SKU1002,79.63,75.0,2025-11-04 11:05:37.223876
103,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR001,SKU1003,94.74,84.0,2025-11-04 11:05:37.223876
104,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR001,SKU1004,70.35,83.0,2025-11-04 11:05:37.223876
105,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR001,SKU1005,65.38,62.0,2025-11-04 11:05:37.223876
106,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR002,SKU1001,25.73,22.0,2025-11-04 11:05:37.223876
107,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR002,SKU1002,27.23,23.0,2025-11-04 11:05:37.223876
108,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR002,SKU1003,4.74,5.0,2025-11-04 11:05:37.223876
109,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR002,SKU1004,23.65,25.0,2025-11-04 11:05:37.223876
110,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR002,SKU1005,6.31,6.0,2025-11-04 11:05:37.223876
111,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR003,SKU1001,6.5,6.0,2025-11-04 11:05:37.223876
112,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR003,SKU1002,12.22,13.0,2025-11-04 11:05:37.223876
113,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR003,SKU1003,5.24,5.0,2025-11-04 11:05:37.223876
114,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR003,SKU1004,18.64,18.0,2025-11-04 11:05:37.223876
115,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR003,SKU1005,18.02,21.0,2025-11-04 11:05:37.223876
116,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR004,SKU1001,125.88,108.0,2025-11-04 11:05:37.223876
117,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR004,SKU1002,68.24,64.0,2025-11-04 11:05:37.223876
118,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR004,SKU1003,100.56,87.0,2025-11-04 11:05:37.223876
119,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR004,SKU1004,50.04,54.0,2025-11-04 11:05:37.223876
120,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR004,SKU1005,120.23,112.0,2025-11-04 11:05:37.223876
121,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR005,SKU1001,5.39,6.0,2025-11-04 11:05:37.223876
122,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR005,SKU1002,21.96,19.0,2025-11-04 11:05:37.223876
123,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR005,SKU1003,11.92,10.0,2025-11-04 11:05:37.223876
124,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR005,SKU1004,10.62,9.0,2025-11-04 11:05:37.223876
125,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR005,SKU1005,4.69,5.0,2025-11-04 11:05:37.223876
126,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR006,SKU1001,196.82,169.0,2025-11-04 11:05:37.223876
127,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR006,SKU1002,195.78,224.0,2025-11-04 11:05:37.223876
128,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR006,SKU1003,250.6,216.0,2025-11-04 11:05:37.223876
129,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR006,SKU1004,172.55,198.0,2025-11-04 11:05:37.223876
130,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR006,SKU1005,180.47,169.0,2025-11-04 11:05:37.223876
131,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR007,SKU1001,253.79,293.0,2025-11-04 11:05:37.223876
132,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR007,SKU1002,279.99,253.0,2025-11-04 11:05:37.223876
133,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR007,SKU1003,134.09,155.0,2025-11-04 11:05:37.223876
134,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR007,SKU1004,306.15,283.0,2025-11-04 11:05:37.223876
135,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR007,SKU1005,178.49,196.0,2025-11-04 11:05:37.223876
136,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR008,SKU1001,93.32,85.0,2025-11-04 11:05:37.223876
137,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR008,SKU1002,88.16,106.0,2025-11-04 11:05:37.223876
138,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR008,SKU1003,124.57,116.0,2025-11-04 11:05:37.223876
139,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR008,SKU1004,54.6,56.0,2025-11-04 11:05:37.223876
140,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR008,SKU1005,82.71,84.0,2025-11-04 11:05:37.223876
141,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR009,SKU1001,64.61,55.0,2025-11-04 11:05:37.223876
142,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR009,SKU1002,98.71,103.0,2025-11-04 11:05:37.223876
143,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR009,SKU1003,49.41,55.0,2025-11-04 11:05:37.223876
144,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR009,SKU1004,101.01,96.0,2025-11-04 11:05:37.223876
145,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR009,SKU1005,89.54,86.0,2025-11-04 11:05:37.223876
146,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR010,SKU1001,70.19,83.0,2025-11-04 11:05:37.223876
147,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR010,SKU1002,79.05,82.0,2025-11-04 11:05:37.223876
148,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR010,SKU1003,67.77,79.0,2025-11-04 11:05:37.223876
149,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR010,SKU1004,81.25,72.0,2025-11-04 11:05:37.223876
150,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-03,STR010,SKU1005,112.26,94.0,2025-11-04 11:05:37.223876
151,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR001,SKU1001,73.44,76.0,2025-11-04 11:05:37.223876
152,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR001,SKU1002,70.47,80.0,2025-11-04 11:05:37.223876
153,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR001,SKU1003,70.59,66.0,2025-11-04 11:05:37.223876
154,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR001,SKU1004,81.97,95.0,2025-11-04 11:05:37.223876
155,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR001,SKU1005,101.33,114.0,2025-11-04 11:05:37.223876
156,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR002,SKU1001,14.09,15.0,2025-11-04 11:05:37.223876
157,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR002,SKU1002,26.91,23.0,2025-11-04 11:05:37.223876
158,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR002,SKU1003,20.16,21.0,2025-11-04 11:05:37.223876
159,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR002,SKU1004,10.08,12.0,2025-11-04 11:05:37.223876
160,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR002,SKU1005,4.98,6.0,2025-11-04 11:05:37.223876
161,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR003,SKU1001,7.59,8.0,2025-11-04 11:05:37.223876
162,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR003,SKU1002,22.95,28.0,2025-11-04 11:05:37.223876
163,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR003,SKU1003,17.67,22.0,2025-11-04 11:05:37.223876
164,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR003,SKU1004,9.64,10.0,2025-11-04 11:05:37.223876
165,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR003,SKU1005,26.26,23.0,2025-11-04 11:05:37.223876
166,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR004,SKU1001,86.53,102.0,2025-11-04 11:05:37.223876
167,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR004,SKU1002,96.88,85.0,2025-11-04 11:05:37.223876
168,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR004,SKU1003,117.62,102.0,2025-11-04 11:05:37.223876
169,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR004,SKU1004,73.04,70.0,2025-11-04 11:05:37.223876
170,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR004,SKU1005,72.39,69.0,2025-11-04 11:05:37.223876
171,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR005,SKU1001,7.99,9.0,2025-11-04 11:05:37.223876
172,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR005,SKU1002,31.94,27.0,2025-11-04 11:05:37.223876
173,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR005,SKU1003,12.29,12.0,2025-11-04 11:05:37.223876
174,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR005,SKU1004,8.02,8.0,2025-11-04 11:05:37.223876
175,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR005,SKU1005,23.38,26.0,2025-11-04 11:05:37.223876
176,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR006,SKU1001,189.01,209.0,2025-11-04 11:05:37.223876
177,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR006,SKU1002,235.18,288.0,2025-11-04 11:05:37.223876
178,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR006,SKU1003,176.3,212.0,2025-11-04 11:05:37.223876
179,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR006,SKU1004,306.54,298.0,2025-11-04 11:05:37.223876
180,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR006,SKU1005,244.99,272.0,2025-11-04 11:05:37.223876
181,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR007,SKU1001,161.85,172.0,2025-11-04 11:05:37.223876
182,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR007,SKU1002,286.38,241.0,2025-11-04 11:05:37.223876
183,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR007,SKU1003,238.72,283.0,2025-11-04 11:05:37.223876
184,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR007,SKU1004,235.16,283.0,2025-11-04 11:05:37.223876
185,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR007,SKU1005,129.89,152.0,2025-11-04 11:05:37.223876
186,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR008,SKU1001,62.2,72.0,2025-11-04 11:05:37.223876
187,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR008,SKU1002,62.57,68.0,2025-11-04 11:05:37.223876
188,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR008,SKU1003,87.05,104.0,2025-11-04 11:05:37.223876
189,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR008,SKU1004,95.5,110.0,2025-11-04 11:05:37.223876
190,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR008,SKU1005,112.63,115.0,2025-11-04 11:05:37.223876
191,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR009,SKU1001,76.84,85.0,2025-11-04 11:05:37.223876
192,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR009,SKU1002,99.8,119.0,2025-11-04 11:05:37.223876
193,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR009,SKU1003,64.31,62.0,2025-11-04 11:05:37.223876
194,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR009,SKU1004,72.76,83.0,2025-11-04 11:05:37.223876
195,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR009,SKU1005,87.37,85.0,2025-11-04 11:05:37.223876
196,254005b3-4529-4a3f-9c8c-c297b00ff3ed,2025-07-04,STR010,SKU1001,109.08,105.0,2025-11-04 11:05:37.223876
