date,product_id,predicted,store_id,created_at,forecast_log_id
2025-08-06,SKU1001,75.30003125023514,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-07,SKU1001,67.12220450003026,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-08,SKU1001,74.28533967451962,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-09,SKU1001,76.72653777720811,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-10,SKU1001,82.78854838447629,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-11,SKU1001,85.45943251462229,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-12,SKU1001,77.23503599685033,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-13,SKU1001,77.34674604603835,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-14,SKU1001,70.58284618698589,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-15,SKU1001,65.81983174911362,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-16,SKU1001,77.66310645436744,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-17,SKU1001,83.6846432462996,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-18,SKU1001,85.64528600745932,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-19,SKU1001,82.80246401252069,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-20,SKU1001,69.08015534373737,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-21,SKU1001,75.57726690842273,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-22,SKU1001,75.09608423485054,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-23,SKU1001,68.1616941236896,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-24,SKU1001,84.69430502973555,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-25,SKU1001,80.07785799178896,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-26,SKU1001,82.61661051968366,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-27,SKU1001,77.16089255320132,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-28,SKU1001,67.49652969895878,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-29,SKU1001,73.90056895857757,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-30,SKU1001,77.66310645436744,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-31,SKU1001,74.5946973120041,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-01,SKU1002,69.46614125032102,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-02,SKU1002,84.86877749213168,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-03,SKU1002,77.07659489403765,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-04,SKU1002,83.63025269111667,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-05,SKU1002,85.62380924243938,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-06,SKU1002,74.4571429100317,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-07,SKU1002,76.59526140837517,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-08,SKU1002,69.01325701115404,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-09,SKU1002,71.01185656011631,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-10,SKU1002,85.65026022368342,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-11,SKU1002,80.06369393503432,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-12,SKU1002,80.10944648481399,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-13,SKU1002,81.61535894894901,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-14,SKU1002,70.46612575665843,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-15,SKU1002,76.17147305007134,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-16,SKU1002,71.60917644933568,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-17,SKU1002,76.62371065487068,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-18,SKU1002,89.09024350384706,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-19,SKU1002,77.33273644796957,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-20,SKU1002,74.23331370569093,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-21,SKU1002,77.66231750707948,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-22,SKU1002,68.78942780681326,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-23,SKU1002,79.62872343175125,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-24,SKU1002,77.44485974843082,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-25,SKU1002,80.88484302859446,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-26,SKU1002,84.60647554860442,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-27,SKU1002,74.23331370569093,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-28,SKU1002,70.46612575665843,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-29,SKU1002,75.98561955723432,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-30,SKU1002,71.60917644933568,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-31,SKU1002,85.46440673084639,STR002,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-01,SKU1001,72.82458733840146,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-02,SKU1001,75.03426847867762,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-03,SKU1001,80.68925425927372,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-04,SKU1001,87.83948193260187,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-05,SKU1001,90.48285725130576,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-06,SKU1001,71.39184811919539,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-07,SKU1001,69.58439327007602,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-08,SKU1001,68.08299480429328,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-09,SKU1001,70.81223591152114,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-10,SKU1001,86.85505835701764,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-11,SKU1001,77.92572770770745,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-12,SKU1001,85.27347380742985,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-13,SKU1001,81.84205783187983,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-14,SKU1001,78.86064575581294,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-15,SKU1001,68.30682400863405,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-16,SKU1001,71.03606511586192,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-17,SKU1001,77.56733041927164,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-18,SKU1001,81.4482456263326,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-19,SKU1001,76.10552746431615,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-20,SKU1001,80.2584179077545,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-21,SKU1001,78.67479226297591,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-22,SKU1001,77.17339379719317,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-23,SKU1001,74.33475383014628,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-24,SKU1001,76.7554506392862,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-25,SKU1001,77.92572770770745,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-26,SKU1001,78.88223750116057,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-27,SKU1001,71.16801891485461,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-28,SKU1001,78.67479226297591,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-29,SKU1001,77.17339379719317,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-30,SKU1001,80.72599013641556,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-31,SKU1001,80.27796855791134,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-01,SKU1002,70.0986992112618,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-02,SKU1002,72.70850669721673,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-03,SKU1002,81.95041013926615,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-04,SKU1002,89.65383433475074,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-05,SKU1002,85.63273374211174,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-06,SKU1002,74.91440138691007,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-07,SKU1002,79.31509126023082,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-08,SKU1002,69.64581497209483,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-09,SKU1002,72.25562245804976,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-10,SKU1002,78.32321215876664,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-11,SKU1002,80.84845477324,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-12,SKU1002,80.12604289488536,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-13,SKU1002,82.8964257164263,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-14,SKU1002,70.9233842335368,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-15,SKU1002,77.62783930161105,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-16,SKU1002,72.03179325370898,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-17,SKU1002,77.97500798147404,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-18,SKU1002,84.14714348752436,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-19,SKU1002,77.34933285804094,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-20,SKU1002,74.6905721825693,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-21,SKU1002,79.12923776739379,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-22,SKU1002,69.42198576775405,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-23,SKU1002,81.0610020195605,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-24,SKU1002,77.97500798147404,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-25,SKU1002,80.62462556889922,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-26,SKU1002,85.81858723494877,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-27,SKU1002,74.6905721825693,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-28,SKU1002,70.9233842335368,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-29,SKU1002,72.50830225578116,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-30,SKU1002,72.03179325370898,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
2025-08-31,SKU1002,87.00421674732556,STR003,2025-09-02 14:29:35.531063,87e7fff9-064d-41a3-89f0-9c59e74acbcd
