snapshot_date,store_code,sku,qty,product_name
2025-08-27,STR003,SKU1002,140,Coffee Mug
2025-08-28,STR001,SKU1001,0,Nike Running Shoes
2025-08-28,STR001,SKU1002,90,Coffee Mug
2025-08-28,STR002,SKU1001,150,Nike Running Shoes
2025-08-28,STR002,SKU1002,0,Coffee Mug
2025-08-28,STR003,SKU1001,160,Nike Running Shoes
2025-08-28,STR003,SKU1002,70,Coffee Mug
2025-08-29,STR001,SKU1001,0,Nike Running Shoes
2025-08-29,STR001,SKU1002,50,Coffee Mug
2025-08-29,STR002,SKU1001,120,Nike Running Shoes
2025-08-29,STR002,SKU1002,0,Coffee Mug
2025-08-29,STR003,SKU1001,150,Nike Running Shoes
2025-08-29,STR003,SKU1002,150,Coffee Mug
2025-08-30,STR001,SKU1001,0,Nike Running Shoes
2025-08-30,STR001,SKU1002,150,Coffee Mug
2025-08-30,STR002,SKU1001,0,Nike Running Shoes
2025-08-30,STR002,SKU1002,0,Coffee Mug
2025-08-30,STR003,SKU1001,110,Nike Running Shoes
2025-08-30,STR003,SKU1002,130,Coffee Mug
2025-08-31,STR001,SKU1001,0,Nike Running Shoes
2025-08-31,STR001,SKU1002,120,Coffee Mug
2025-08-31,STR002,SKU1001,10,Nike Running Shoes
2025-08-31,STR002,SKU1002,0,Coffee Mug
2025-08-31,STR003,SKU1001,260,Nike Running Shoes
2025-08-31,STR003,SKU1002,0,Coffee Mug
2025-09-01,STR001,SKU1001,0,Nike Running Shoes
2025-09-01,STR001,SKU1002,100,Coffee Mug
2025-09-01,STR002,SKU1001,180,Nike Running Shoes
2025-09-01,STR002,SKU1002,0,Coffee Mug
2025-09-01,STR003,SKU1001,210,Nike Running Shoes
2025-09-01,STR003,SKU1002,150,Coffee Mug
2025-09-02,STR001,SKU1001,0,Nike Running Shoes
2025-09-02,STR001,SKU1002,110,Coffee Mug
2025-09-02,STR002,SKU1001,320,Nike Running Shoes
2025-09-02,STR002,SKU1002,0,Coffee Mug
2025-09-02,STR003,SKU1001,10,Nike Running Shoes
2025-09-02,STR003,SKU1002,80,Coffee Mug
2025-09-03,STR001,SKU1001,0,Nike Running Shoes
2025-09-03,STR001,SKU1002,60,Coffee Mug
2025-09-03,STR002,SKU1001,0,Nike Running Shoes
2025-09-03,STR002,SKU1002,0,Coffee Mug
2025-09-03,STR003,SKU1001,240,Nike Running Shoes
2025-09-03,STR003,SKU1002,600,Coffee Mug
2025-09-04,STR001,SKU1001,0,Nike Running Shoes
2025-09-04,STR001,SKU1002,80,Coffee Mug
2025-09-04,STR002,SKU1001,210,Nike Running Shoes
2025-09-04,STR002,SKU1002,0,Coffee Mug
2025-09-04,STR003,SKU1001,190,Nike Running Shoes
2025-09-04,STR003,SKU1002,150,Coffee Mug
2025-09-05,STR001,SKU1001,0,Nike Running Shoes
2025-09-05,STR001,SKU1002,160,Coffee Mug
2025-09-05,STR002,SKU1001,180,Nike Running Shoes
2025-09-05,STR002,SKU1002,0,Coffee Mug
2025-09-05,STR003,SKU1001,270,Nike Running Shoes
2025-09-05,STR003,SKU1002,150,Coffee Mug
2025-09-06,STR001,SKU1001,0,Nike Running Shoes
2025-09-06,STR001,SKU1002,140,Coffee Mug
2025-09-06,STR002,SKU1001,390,Nike Running Shoes
2025-09-06,STR002,SKU1002,0,Coffee Mug
2025-09-06,STR003,SKU1001,370,Nike Running Shoes
2025-09-06,STR003,SKU1002,110,Coffee Mug
2025-09-07,STR001,SKU1001,0,Nike Running Shoes
2025-09-07,STR001,SKU1002,110,Coffee Mug
2025-09-07,STR002,SKU1001,180,Nike Running Shoes
2025-09-07,STR002,SKU1002,0,Coffee Mug
2025-09-07,STR003,SKU1001,110,Nike Running Shoes
2025-09-07,STR003,SKU1002,120,Coffee Mug
2025-09-08,STR001,SKU1001,0,Nike Running Shoes
2025-09-08,STR001,SKU1002,110,Coffee Mug
2025-09-08,STR002,SKU1001,290,Nike Running Shoes
2025-09-08,STR002,SKU1002,0,Coffee Mug
2025-09-08,STR003,SKU1001,150,Nike Running Shoes
2025-09-08,STR003,SKU1002,90,Coffee Mug
2025-09-09,STR001,SKU1001,0,Nike Running Shoes
2025-09-09,STR001,SKU1002,70,Coffee Mug
2025-09-09,STR002,SKU1001,260,Nike Running Shoes
2025-09-09,STR002,SKU1002,0,Coffee Mug
2025-09-09,STR003,SKU1001,250,Nike Running Shoes
2025-09-09,STR003,SKU1002,90,Coffee Mug
2025-09-10,STR001,SKU1001,0,Nike Running Shoes
2025-09-10,STR001,SKU1002,90,Coffee Mug
2025-09-10,STR002,SKU1001,280,Nike Running Shoes
2025-09-10,STR002,SKU1002,0,Coffee Mug
2025-09-10,STR003,SKU1001,130,Nike Running Shoes
2025-09-10,STR003,SKU1002,120,Coffee Mug
2025-09-11,STR001,SKU1001,0,Nike Running Shoes
2025-09-11,STR001,SKU1002,0,Coffee Mug
2025-09-11,STR002,SKU1001,140,Nike Running Shoes
2025-09-11,STR002,SKU1002,0,Coffee Mug
2025-09-11,STR003,SKU1001,110,Nike Running Shoes
2025-09-11,STR003,SKU1002,110,Coffee Mug
2025-09-12,STR001,SKU1001,0,Nike Running Shoes
2025-09-12,STR001,SKU1002,50,Coffee Mug
2025-09-12,STR002,SKU1001,240,Nike Running Shoes
2025-09-12,STR002,SKU1002,0,Coffee Mug
2025-09-12,STR003,SKU1001,150,Nike Running Shoes
2025-09-12,STR003,SKU1002,100,Coffee Mug
2025-09-13,STR001,SKU1001,0,Nike Running Shoes
2025-09-13,STR001,SKU1002,130,Coffee Mug
2025-09-13,STR002,SKU1001,180,Nike Running Shoes
2025-09-13,STR002,SKU1002,0,Coffee Mug
2025-09-13,STR003,SKU1001,150,Nike Running Shoes
2025-09-13,STR003,SKU1002,130,Coffee Mug
2025-09-14,STR001,SKU1001,0,Nike Running Shoes
2025-09-14,STR001,SKU1002,110,Coffee Mug
2025-09-14,STR002,SKU1001,190,Nike Running Shoes
2025-09-14,STR002,SKU1002,0,Coffee Mug
2025-09-14,STR003,SKU1001,240,Nike Running Shoes
2025-09-14,STR003,SKU1002,70,Coffee Mug
2025-09-15,STR001,SKU1001,0,Nike Running Shoes
2025-09-15,STR001,SKU1002,120,Coffee Mug
2025-09-15,STR002,SKU1001,160,Nike Running Shoes
2025-09-15,STR002,SKU1002,0,Coffee Mug
2025-09-15,STR003,SKU1001,180,Nike Running Shoes
2025-09-15,STR003,SKU1002,150,Coffee Mug
2025-09-16,STR001,SKU1001,0,Nike Running Shoes
2025-09-16,STR001,SKU1002,140,Coffee Mug
2025-09-16,STR002,SKU1001,240,Nike Running Shoes
2025-09-16,STR002,SKU1002,0,Coffee Mug
2025-09-16,STR003,SKU1001,250,Nike Running Shoes
2025-09-16,STR003,SKU1002,130,Coffee Mug
2025-09-17,STR001,SKU1001,0,Nike Running Shoes
2025-09-17,STR001,SKU1002,80,Coffee Mug
2025-09-17,STR002,SKU1001,350,Nike Running Shoes
2025-09-17,STR002,SKU1002,0,Coffee Mug
2025-09-17,STR003,SKU1001,220,Nike Running Shoes
2025-09-17,STR003,SKU1002,90,Coffee Mug
2025-09-18,STR001,SKU1001,0,Nike Running Shoes
2025-09-18,STR001,SKU1002,140,Coffee Mug
2025-09-18,STR002,SKU1001,250,Nike Running Shoes
2025-09-18,STR002,SKU1002,0,Coffee Mug
2025-09-18,STR003,SKU1001,160,Nike Running Shoes
2025-09-18,STR003,SKU1002,70,Coffee Mug
2025-09-19,STR001,SKU1001,0,Nike Running Shoes
2025-09-19,STR001,SKU1002,80,Coffee Mug
2025-09-19,STR002,SKU1001,380,Nike Running Shoes
2025-09-19,STR002,SKU1002,0,Coffee Mug
2025-09-19,STR003,SKU1001,100,Nike Running Shoes
2025-09-19,STR003,SKU1002,200,Coffee Mug
2025-09-20,STR001,SKU1001,0,Nike Running Shoes
2025-09-20,STR001,SKU1002,160,Coffee Mug
2025-09-20,STR002,SKU1001,390,Nike Running Shoes
2025-09-20,STR002,SKU1002,0,Coffee Mug
2025-09-20,STR003,SKU1001,400,Nike Running Shoes
2025-09-20,STR003,SKU1002,50,Coffee Mug
2025-09-21,STR001,SKU1001,0,Nike Running Shoes
2025-09-21,STR001,SKU1002,40,Coffee Mug
2025-09-21,STR002,SKU1001,90,Nike Running Shoes
2025-09-21,STR002,SKU1002,0,Coffee Mug
2025-09-21,STR003,SKU1001,290,Nike Running Shoes
2025-09-21,STR003,SKU1002,140,Coffee Mug
